order_item_id,order_id,dish_id,dish_name,quantity,unit_price,subtotal,cost
OI001343_1199,O001343,D0006,水煮鱼,3,31.45,94.35,35.46
OI001343_1200,O001343,D0037,西米露,3,51.15,153.45,62.25
OI001343_1201,O001343,D0033,柠檬水,2,29.07,58.14,20.36
OI001343_1202,O001343,D0004,红烧肉,2,56.3,112.6,46.32
OI001343_1203,O001343,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001343_1204,O001343,D0028,可乐,1,50.33,50.33,22.36
OI001344_1205,O001344,D0027,豆腐汤,3,38.78,116.34,42.96
OI001344_1206,O001344,D0032,咖啡,1,8.26,8.26,3.26
OI001344_1207,O001344,D0024,酸辣汤,1,48.76,48.76,13.08
OI001345_1208,O001345,D0039,红豆沙,1,9.56,9.56,4.17
OI001345_1209,O001345,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001345_1210,O001345,D0025,排骨汤,1,76.89,76.89,21.57
OI001345_1211,O001345,D0021,葱油饼,3,67.6,202.8,72.57
OI001345_1212,O001345,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001345_1213,O001345,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001346_1214,O001346,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001346_1215,O001346,D0015,米饭,1,52.56,52.56,20.34
OI001346_1216,O001346,D0026,鸡汤,1,71.37,71.37,23.87
OI001346_1217,O001346,D0017,炒饭,3,40.09,120.27,31.65
OI001346_1218,O001346,D0028,可乐,3,50.33,150.99,67.08
OI001347_1219,O001347,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001347_1220,O001347,D0035,蛋糕,2,31.88,63.76,24.08
OI001347_1221,O001347,D0016,面条,3,26.32,78.96,20.25
OI001347_1222,O001347,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001348_1223,O001348,D0006,水煮鱼,3,31.45,94.35,35.46
OI001348_1224,O001348,D0025,排骨汤,2,76.89,153.78,43.14
OI001348_1225,O001348,D0039,红豆沙,1,9.56,9.56,4.17
OI001348_1226,O001348,D0010,口水鸡,1,21.01,21.01,6.75
OI001349_1227,O001349,D0039,红豆沙,2,9.56,19.12,8.34
OI001349_1228,O001349,D0026,鸡汤,3,71.37,214.11,71.61
OI001350_1229,O001350,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001350_1230,O001350,D0032,咖啡,1,8.26,8.26,3.26
OI001350_1231,O001350,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001350_1232,O001350,D0007,回锅肉,3,23.38,70.14,18.51
OI001350_1233,O001350,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001351_1234,O001351,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001351_1235,O001351,D0030,橙汁,3,68.07,204.21,82.44
OI001351_1236,O001351,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001351_1237,O001351,D0007,回锅肉,3,23.38,70.14,18.51
OI001351_1238,O001351,D0028,可乐,2,50.33,100.66,44.72
OI001351_1239,O001351,D0027,豆腐汤,3,38.78,116.34,42.96
OI001352_1240,O001352,D0032,咖啡,3,8.26,24.78,9.78
OI001352_1241,O001352,D0019,饺子,3,47.94,143.82,61.41
OI001352_1242,O001352,D0024,酸辣汤,3,48.76,146.28,39.24
OI001353_1243,O001353,D0020,馒头,3,44.71,134.13,40.65
OI001353_1244,O001353,D0006,水煮鱼,1,31.45,31.45,11.82
OI001354_1245,O001354,D0021,葱油饼,2,67.6,135.2,48.38
OI001355_1246,O001355,D0024,酸辣汤,3,48.76,146.28,39.24
OI001355_1247,O001355,D0029,雪碧,2,62.42,124.84,34.08
OI001355_1248,O001355,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001356_1249,O001356,D0017,炒饭,1,40.09,40.09,10.55
OI001356_1250,O001356,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001356_1251,O001356,D0016,面条,3,26.32,78.96,20.25
OI001356_1252,O001356,D0019,饺子,3,47.94,143.82,61.41
OI001357_1253,O001357,D0007,回锅肉,3,23.38,70.14,18.51
OI001357_1254,O001357,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001358_1255,O001358,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001358_1256,O001358,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001358_1257,O001358,D0036,布丁,3,23.91,71.73,23.31
OI001358_1258,O001358,D0007,回锅肉,1,23.38,23.38,6.17
OI001359_1259,O001359,D0019,饺子,3,47.94,143.82,61.41
OI001359_1260,O001359,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001359_1261,O001359,D0015,米饭,3,52.56,157.68,61.02
OI001360_1262,O001360,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001360_1263,O001360,D0030,橙汁,1,68.07,68.07,27.48
OI001360_1264,O001360,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001360_1265,O001360,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001361_1266,O001361,D0034,冰淇淋,1,48.61,48.61,13.19
OI001361_1267,O001361,D0039,红豆沙,1,9.56,9.56,4.17
OI001362_1268,O001362,D0024,酸辣汤,3,48.76,146.28,39.24
OI001363_1269,O001363,D0017,炒饭,1,40.09,40.09,10.55
OI001363_1270,O001363,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001363_1271,O001363,D0004,红烧肉,1,56.3,56.3,23.16
OI001364_1272,O001364,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001364_1273,O001364,D0021,葱油饼,1,67.6,67.6,24.19
OI001364_1274,O001364,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001364_1275,O001364,D0032,咖啡,1,8.26,8.26,3.26
OI001365_1276,O001365,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001365_1277,O001365,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001365_1278,O001365,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001365_1279,O001365,D0027,豆腐汤,3,38.78,116.34,42.96
OI001366_1280,O001366,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001366_1281,O001366,D0038,双皮奶,3,81.48,244.44,90.39
OI001366_1282,O001366,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001366_1283,O001366,D0026,鸡汤,2,71.37,142.74,47.74
OI001367_1284,O001367,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001367_1285,O001367,D0026,鸡汤,3,71.37,214.11,71.61
OI001367_1286,O001367,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001368_1287,O001368,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001369_1288,O001369,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001369_1289,O001369,D0037,西米露,3,51.15,153.45,62.25
OI001369_1290,O001369,D0039,红豆沙,1,9.56,9.56,4.17
OI001369_1291,O001369,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001369_1292,O001369,D0021,葱油饼,3,67.6,202.8,72.57
OI001370_1293,O001370,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001370_1294,O001370,D0027,豆腐汤,3,38.78,116.34,42.96
OI001370_1295,O001370,D0037,西米露,1,51.15,51.15,20.75
OI001371_1296,O001371,D0026,鸡汤,2,71.37,142.74,47.74
OI001371_1297,O001371,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001371_1298,O001371,D0038,双皮奶,3,81.48,244.44,90.39
OI001371_1299,O001371,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001371_1300,O001371,D0031,奶茶,2,16.92,33.84,11.4
OI001371_1301,O001371,D0024,酸辣汤,3,48.76,146.28,39.24
OI001372_1302,O001372,D0020,馒头,3,44.71,134.13,40.65
OI001372_1303,O001372,D0004,红烧肉,1,56.3,56.3,23.16
OI001372_1304,O001372,D0032,咖啡,2,8.26,16.52,6.52
OI001373_1305,O001373,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001373_1306,O001373,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001373_1307,O001373,D0038,双皮奶,3,81.48,244.44,90.39
OI001373_1308,O001373,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001373_1309,O001373,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001373_1310,O001373,D0025,排骨汤,2,76.89,153.78,43.14
OI001374_1311,O001374,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001375_1312,O001375,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001375_1313,O001375,D0025,排骨汤,1,76.89,76.89,21.57
OI001375_1314,O001375,D0034,冰淇淋,1,48.61,48.61,13.19
OI001375_1315,O001375,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001375_1316,O001375,D0038,双皮奶,2,81.48,162.96,60.26
OI001375_1317,O001375,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001376_1318,O001376,D0029,雪碧,2,62.42,124.84,34.08
OI001376_1319,O001376,D0007,回锅肉,1,23.38,23.38,6.17
OI001376_1320,O001376,D0015,米饭,2,52.56,105.12,40.68
OI001376_1321,O001376,D0028,可乐,3,50.33,150.99,67.08
OI001377_1322,O001377,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001377_1323,O001377,D0031,奶茶,2,16.92,33.84,11.4
OI001377_1324,O001377,D0017,炒饭,2,40.09,80.18,21.1
OI001377_1325,O001377,D0030,橙汁,3,68.07,204.21,82.44
OI001377_1326,O001377,D0026,鸡汤,3,71.37,214.11,71.61
OI001377_1327,O001377,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001378_1328,O001378,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001378_1329,O001378,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001378_1330,O001378,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001378_1331,O001378,D0039,红豆沙,1,9.56,9.56,4.17
OI001378_1332,O001378,D0021,葱油饼,3,67.6,202.8,72.57
OI001378_1333,O001378,D0004,红烧肉,1,56.3,56.3,23.16
OI001379_1334,O001379,D0036,布丁,2,23.91,47.82,15.54
OI001380_1335,O001380,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001380_1336,O001380,D0025,排骨汤,2,76.89,153.78,43.14
OI001380_1337,O001380,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001380_1338,O001380,D0016,面条,3,26.32,78.96,20.25
OI001381_1339,O001381,D0034,冰淇淋,2,48.61,97.22,26.38
OI001381_1340,O001381,D0037,西米露,3,51.15,153.45,62.25
OI001381_1341,O001381,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001381_1342,O001381,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001382_1343,O001382,D0031,奶茶,1,16.92,16.92,5.7
OI001382_1344,O001382,D0015,米饭,1,52.56,52.56,20.34
OI001383_1345,O001383,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001384_1346,O001384,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001385_1347,O001385,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001385_1348,O001385,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001385_1349,O001385,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001385_1350,O001385,D0038,双皮奶,3,81.48,244.44,90.39
OI001385_1351,O001385,D0033,柠檬水,3,29.07,87.21,30.54
OI001386_1352,O001386,D0025,排骨汤,3,76.89,230.67,64.71
OI001387_1353,O001387,D0031,奶茶,2,16.92,33.84,11.4
OI001387_1354,O001387,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001387_1355,O001387,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001387_1356,O001387,D0036,布丁,3,23.91,71.73,23.31
OI001387_1357,O001387,D0016,面条,2,26.32,52.64,13.5
OI001387_1358,O001387,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001388_1359,O001388,D0030,橙汁,1,68.07,68.07,27.48
OI001388_1360,O001388,D0028,可乐,1,50.33,50.33,22.36
OI001388_1361,O001388,D0010,口水鸡,2,21.01,42.02,13.5
OI001388_1362,O001388,D0021,葱油饼,2,67.6,135.2,48.38
OI001389_1363,O001389,D0028,可乐,1,50.33,50.33,22.36
OI001389_1364,O001389,D0026,鸡汤,1,71.37,71.37,23.87
OI001389_1365,O001389,D0006,水煮鱼,3,31.45,94.35,35.46
OI001389_1366,O001389,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001389_1367,O001389,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001389_1368,O001389,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001390_1369,O001390,D0038,双皮奶,1,81.48,81.48,30.13
OI001390_1370,O001390,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001390_1371,O001390,D0025,排骨汤,3,76.89,230.67,64.71
OI001390_1372,O001390,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001391_1373,O001391,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001391_1374,O001391,D0017,炒饭,1,40.09,40.09,10.55
OI001391_1375,O001391,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001391_1376,O001391,D0015,米饭,1,52.56,52.56,20.34
OI001391_1377,O001391,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001391_1378,O001391,D0035,蛋糕,3,31.88,95.64,36.12
OI001392_1379,O001392,D0019,饺子,2,47.94,95.88,40.94
OI001392_1380,O001392,D0036,布丁,2,23.91,47.82,15.54
OI001392_1381,O001392,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001392_1382,O001392,D0025,排骨汤,2,76.89,153.78,43.14
OI001392_1383,O001392,D0026,鸡汤,3,71.37,214.11,71.61
OI001392_1384,O001392,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001393_1385,O001393,D0038,双皮奶,2,81.48,162.96,60.26
OI001393_1386,O001393,D0036,布丁,3,23.91,71.73,23.31
OI001393_1387,O001393,D0029,雪碧,2,62.42,124.84,34.08
OI001393_1388,O001393,D0035,蛋糕,3,31.88,95.64,36.12
OI001393_1389,O001393,D0030,橙汁,2,68.07,136.14,54.96
OI001393_1390,O001393,D0021,葱油饼,1,67.6,67.6,24.19
OI001394_1391,O001394,D0015,米饭,3,52.56,157.68,61.02
OI001394_1392,O001394,D0018,包子,2,78.11,156.22,48.88
OI001394_1393,O001394,D0024,酸辣汤,1,48.76,48.76,13.08
OI001394_1394,O001394,D0026,鸡汤,1,71.37,71.37,23.87
OI001394_1395,O001394,D0036,布丁,3,23.91,71.73,23.31
OI001395_1396,O001395,D0036,布丁,3,23.91,71.73,23.31
OI001395_1397,O001395,D0037,西米露,2,51.15,102.3,41.5
OI001395_1398,O001395,D0006,水煮鱼,1,31.45,31.45,11.82
OI001395_1399,O001395,D0031,奶茶,2,16.92,33.84,11.4
OI001395_1400,O001395,D0004,红烧肉,3,56.3,168.9,69.48
OI001396_1401,O001396,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001396_1402,O001396,D0004,红烧肉,2,56.3,112.6,46.32
OI001396_1403,O001396,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001396_1404,O001396,D0021,葱油饼,3,67.6,202.8,72.57
OI001396_1405,O001396,D0029,雪碧,3,62.42,187.26,51.12
OI001396_1406,O001396,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001397_1407,O001397,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001397_1408,O001397,D0025,排骨汤,2,76.89,153.78,43.14
OI001397_1409,O001397,D0037,西米露,2,51.15,102.3,41.5
OI001397_1410,O001397,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001397_1411,O001397,D0026,鸡汤,3,71.37,214.11,71.61
OI001398_1412,O001398,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001398_1413,O001398,D0025,排骨汤,2,76.89,153.78,43.14
OI001399_1414,O001399,D0028,可乐,1,50.33,50.33,22.36
OI001399_1415,O001399,D0020,馒头,2,44.71,89.42,27.1
OI001399_1416,O001399,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001399_1417,O001399,D0019,饺子,2,47.94,95.88,40.94
OI001400_1418,O001400,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001400_1419,O001400,D0016,面条,2,26.32,52.64,13.5
OI001400_1420,O001400,D0038,双皮奶,2,81.48,162.96,60.26
OI001400_1421,O001400,D0036,布丁,3,23.91,71.73,23.31
OI001401_1422,O001401,D0025,排骨汤,3,76.89,230.67,64.71
OI001401_1423,O001401,D0004,红烧肉,3,56.3,168.9,69.48
OI001401_1424,O001401,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001401_1425,O001401,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001401_1426,O001401,D0030,橙汁,1,68.07,68.07,27.48
OI001401_1427,O001401,D0007,回锅肉,2,23.38,46.76,12.34
OI001402_1428,O001402,D0019,饺子,1,47.94,47.94,20.47
OI001402_1429,O001402,D0026,鸡汤,1,71.37,71.37,23.87
OI001402_1430,O001402,D0032,咖啡,2,8.26,16.52,6.52
OI001402_1431,O001402,D0029,雪碧,3,62.42,187.26,51.12
OI001403_1432,O001403,D0006,水煮鱼,1,31.45,31.45,11.82
OI001403_1433,O001403,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001404_1434,O001404,D0038,双皮奶,2,81.48,162.96,60.26
OI001404_1435,O001404,D0019,饺子,1,47.94,47.94,20.47
OI001404_1436,O001404,D0010,口水鸡,1,21.01,21.01,6.75
OI001404_1437,O001404,D0029,雪碧,2,62.42,124.84,34.08
OI001404_1438,O001404,D0028,可乐,2,50.33,100.66,44.72
OI001405_1439,O001405,D0016,面条,1,26.32,26.32,6.75
OI001405_1440,O001405,D0032,咖啡,1,8.26,8.26,3.26
OI001405_1441,O001405,D0020,馒头,3,44.71,134.13,40.65
OI001405_1442,O001405,D0035,蛋糕,3,31.88,95.64,36.12
OI001405_1443,O001405,D0004,红烧肉,2,56.3,112.6,46.32
OI001406_1444,O001406,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001406_1445,O001406,D0035,蛋糕,2,31.88,63.76,24.08
OI001406_1446,O001406,D0017,炒饭,2,40.09,80.18,21.1
OI001406_1447,O001406,D0019,饺子,3,47.94,143.82,61.41
OI001407_1448,O001407,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001407_1449,O001407,D0037,西米露,2,51.15,102.3,41.5
OI001407_1450,O001407,D0033,柠檬水,3,29.07,87.21,30.54
OI001407_1451,O001407,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001407_1452,O001407,D0030,橙汁,1,68.07,68.07,27.48
OI001407_1453,O001407,D0036,布丁,3,23.91,71.73,23.31
OI001408_1454,O001408,D0017,炒饭,1,40.09,40.09,10.55
OI001408_1455,O001408,D0019,饺子,2,47.94,95.88,40.94
OI001408_1456,O001408,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001408_1457,O001408,D0021,葱油饼,1,67.6,67.6,24.19
OI001408_1458,O001408,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001409_1459,O001409,D0024,酸辣汤,1,48.76,48.76,13.08
OI001409_1460,O001409,D0035,蛋糕,3,31.88,95.64,36.12
OI001409_1461,O001409,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001409_1462,O001409,D0032,咖啡,2,8.26,16.52,6.52
OI001410_1463,O001410,D0036,布丁,2,23.91,47.82,15.54
OI001410_1464,O001410,D0020,馒头,2,44.71,89.42,27.1
OI001410_1465,O001410,D0037,西米露,2,51.15,102.3,41.5
OI001410_1466,O001410,D0033,柠檬水,1,29.07,29.07,10.18
OI001410_1467,O001410,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001411_1468,O001411,D0029,雪碧,3,62.42,187.26,51.12
OI001411_1469,O001411,D0032,咖啡,1,8.26,8.26,3.26
OI001411_1470,O001411,D0027,豆腐汤,1,38.78,38.78,14.32
OI001411_1471,O001411,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001412_1472,O001412,D0035,蛋糕,2,31.88,63.76,24.08
OI001412_1473,O001412,D0031,奶茶,2,16.92,33.84,11.4
OI001412_1474,O001412,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001413_1475,O001413,D0034,冰淇淋,2,48.61,97.22,26.38
OI001414_1476,O001414,D0017,炒饭,1,40.09,40.09,10.55
OI001414_1477,O001414,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001415_1478,O001415,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001415_1479,O001415,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001415_1480,O001415,D0030,橙汁,3,68.07,204.21,82.44
OI001415_1481,O001415,D0031,奶茶,1,16.92,16.92,5.7
OI001416_1482,O001416,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001416_1483,O001416,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001416_1484,O001416,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001416_1485,O001416,D0039,红豆沙,2,9.56,19.12,8.34
OI001416_1486,O001416,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001417_1487,O001417,D0017,炒饭,2,40.09,80.18,21.1
OI001417_1488,O001417,D0035,蛋糕,3,31.88,95.64,36.12
OI001417_1489,O001417,D0026,鸡汤,1,71.37,71.37,23.87
OI001417_1490,O001417,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001418_1491,O001418,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001419_1492,O001419,D0025,排骨汤,3,76.89,230.67,64.71
OI001419_1493,O001419,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001419_1494,O001419,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001420_1495,O001420,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001420_1496,O001420,D0016,面条,3,26.32,78.96,20.25
OI001420_1497,O001420,D0036,布丁,1,23.91,23.91,7.77
OI001420_1498,O001420,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001420_1499,O001420,D0037,西米露,2,51.15,102.3,41.5
OI001420_1500,O001420,D0010,口水鸡,1,21.01,21.01,6.75
OI001421_1501,O001421,D0017,炒饭,3,40.09,120.27,31.65
OI001422_1502,O001422,D0017,炒饭,2,40.09,80.18,21.1
OI001422_1503,O001422,D0028,可乐,2,50.33,100.66,44.72
OI001422_1504,O001422,D0019,饺子,1,47.94,47.94,20.47
OI001422_1505,O001422,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001422_1506,O001422,D0024,酸辣汤,1,48.76,48.76,13.08
OI001423_1507,O001423,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001423_1508,O001423,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001423_1509,O001423,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001423_1510,O001423,D0027,豆腐汤,1,38.78,38.78,14.32
OI001423_1511,O001423,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001423_1512,O001423,D0032,咖啡,3,8.26,24.78,9.78
OI001424_1513,O001424,D0039,红豆沙,3,9.56,28.68,12.51
OI001424_1514,O001424,D0015,米饭,1,52.56,52.56,20.34
OI001424_1515,O001424,D0020,馒头,1,44.71,44.71,13.55
OI001424_1516,O001424,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001424_1517,O001424,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001424_1518,O001424,D0007,回锅肉,2,23.38,46.76,12.34
OI001425_1519,O001425,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001425_1520,O001425,D0026,鸡汤,3,71.37,214.11,71.61
OI001425_1521,O001425,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001425_1522,O001425,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001425_1523,O001425,D0037,西米露,1,51.15,51.15,20.75
OI001426_1524,O001426,D0036,布丁,3,23.91,71.73,23.31
OI001426_1525,O001426,D0033,柠檬水,2,29.07,58.14,20.36
OI001426_1526,O001426,D0027,豆腐汤,1,38.78,38.78,14.32
OI001426_1527,O001426,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001426_1528,O001426,D0039,红豆沙,1,9.56,9.56,4.17
OI001427_1529,O001427,D0037,西米露,2,51.15,102.3,41.5
OI001428_1530,O001428,D0010,口水鸡,3,21.01,63.03,20.25
OI001429_1531,O001429,D0010,口水鸡,3,21.01,63.03,20.25
OI001430_1532,O001430,D0007,回锅肉,3,23.38,70.14,18.51
OI001430_1533,O001430,D0016,面条,1,26.32,26.32,6.75
OI001430_1534,O001430,D0006,水煮鱼,1,31.45,31.45,11.82
OI001430_1535,O001430,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001430_1536,O001430,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001430_1537,O001430,D0029,雪碧,1,62.42,62.42,17.04
OI001431_1538,O001431,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001432_1539,O001432,D0019,饺子,1,47.94,47.94,20.47
OI001432_1540,O001432,D0033,柠檬水,1,29.07,29.07,10.18
OI001432_1541,O001432,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001432_1542,O001432,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001432_1543,O001432,D0034,冰淇淋,2,48.61,97.22,26.38
OI001433_1544,O001433,D0031,奶茶,1,16.92,16.92,5.7
OI001434_1545,O001434,D0035,蛋糕,3,31.88,95.64,36.12
OI001434_1546,O001434,D0034,冰淇淋,3,48.61,145.83,39.57
OI001434_1547,O001434,D0006,水煮鱼,1,31.45,31.45,11.82
OI001434_1548,O001434,D0018,包子,2,78.11,156.22,48.88
OI001434_1549,O001434,D0028,可乐,2,50.33,100.66,44.72
OI001435_1550,O001435,D0031,奶茶,2,16.92,33.84,11.4
OI001436_1551,O001436,D0033,柠檬水,3,29.07,87.21,30.54
OI001436_1552,O001436,D0010,口水鸡,1,21.01,21.01,6.75
OI001437_1553,O001437,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001438_1554,O001438,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001438_1555,O001438,D0019,饺子,2,47.94,95.88,40.94
OI001439_1556,O001439,D0036,布丁,1,23.91,23.91,7.77
OI001440_1557,O001440,D0015,米饭,2,52.56,105.12,40.68
OI001441_1558,O001441,D0021,葱油饼,3,67.6,202.8,72.57
OI001441_1559,O001441,D0037,西米露,2,51.15,102.3,41.5
OI001441_1560,O001441,D0018,包子,2,78.11,156.22,48.88
OI001442_1561,O001442,D0030,橙汁,1,68.07,68.07,27.48
OI001442_1562,O001442,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001442_1563,O001442,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001442_1564,O001442,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001442_1565,O001442,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001442_1566,O001442,D0035,蛋糕,2,31.88,63.76,24.08
OI001443_1567,O001443,D0032,咖啡,2,8.26,16.52,6.52
OI001444_1568,O001444,D0027,豆腐汤,1,38.78,38.78,14.32
OI001444_1569,O001444,D0036,布丁,1,23.91,23.91,7.77
OI001444_1570,O001444,D0024,酸辣汤,1,48.76,48.76,13.08
OI001445_1571,O001445,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001445_1572,O001445,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001446_1573,O001446,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001447_1574,O001447,D0039,红豆沙,3,9.56,28.68,12.51
OI001447_1575,O001447,D0033,柠檬水,2,29.07,58.14,20.36
OI001447_1576,O001447,D0038,双皮奶,3,81.48,244.44,90.39
OI001447_1577,O001447,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001447_1578,O001447,D0007,回锅肉,1,23.38,23.38,6.17
OI001448_1579,O001448,D0007,回锅肉,3,23.38,70.14,18.51
